x,y,station_id,ANIO,SEMANA,huevos,TMAX,TMIN,PRECIP,EVAP,dist_km
-89.65868606,20.98291007,31097,2024,37,22,36.71428571,24.5,12.35714286,7.652857143,0.154314165
-89.65868606,20.98291007,31097,2024,36,66,35.57142857,23.64285714,6.828571429,6.2,0.154314165
-89.65868606,20.98291007,31097,2024,38,53,36.64285714,23.57142857,1.7,6.942857143,0.154314165
-89.6588148,20.98250238,31097,2024,35,52,36.92857143,24,1.228571429,6.778333333,0.201165179
-89.6588148,20.98250238,31097,2024,37,12,36.71428571,24.5,12.35714286,7.652857143,0.201165179
-89.6588148,20.98250238,31097,2024,36,59,35.57142857,23.64285714,6.828571429,6.2,0.201165179
-89.6588148,20.98250238,31097,2024,38,53,36.64285714,23.57142857,1.7,6.942857143,0.201165179
-89.65827942,20.98264694,31097,2024,35,63,36.92857143,24,1.228571429,6.778333333,0.170606902
-89.65827942,20.98264694,31097,2024,38,26,36.64285714,23.57142857,1.7,6.942857143,0.170606902
-89.65827942,20.98264694,31097,2024,36,30,35.57142857,23.64285714,6.828571429,6.2,0.170606902
-89.65827942,20.98264694,31097,2024,37,2,36.71428571,24.5,12.35714286,7.652857143,0.170606902
-89.65578964,20.98428303,31097,2024,35,41,36.92857143,24,1.228571429,6.778333333,0.2356483
-89.65578964,20.98428303,31097,2024,38,41,36.64285714,23.57142857,1.7,6.942857143,0.2356483
-89.65578964,20.98428303,31097,2024,37,16,36.71428571,24.5,12.35714286,7.652857143,0.2356483
-89.65578964,20.98428303,31097,2024,36,2,35.57142857,23.64285714,6.828571429,6.2,0.2356483
-89.65613296,20.98398262,31097,2024,35,32,36.92857143,24,1.228571429,6.778333333,0.200701071
-89.65613296,20.98398262,31097,2024,38,72,36.64285714,23.57142857,1.7,6.942857143,0.200701071
-89.65613296,20.98398262,31097,2024,37,92,36.71428571,24.5,12.35714286,7.652857143,0.200701071
-89.65613296,20.98398262,31097,2024,36,78,35.57142857,23.64285714,6.828571429,6.2,0.200701071
-89.65585401,20.98359638,31097,2024,35,62,36.92857143,24,1.228571429,6.778333333,0.237253902
-89.65585401,20.98359638,31097,2024,38,82,36.64285714,23.57142857,1.7,6.942857143,0.237253902
-89.65585401,20.98359638,31097,2024,37,26,36.71428571,24.5,12.35714286,7.652857143,0.237253902
-89.65585401,20.98359638,31097,2024,36,21,35.57142857,23.64285714,6.828571429,6.2,0.237253902
-89.65524246,20.9836393,31097,2024,35,35,36.92857143,24,1.228571429,6.778333333,0.297938359
-89.65524246,20.9836393,31097,2024,36,9,35.57142857,23.64285714,6.828571429,6.2,0.297938359
-89.65524246,20.9836393,31097,2024,37,6,36.71428571,24.5,12.35714286,7.652857143,0.297938359
-89.65524246,20.9836393,31097,2024,38,13,36.64285714,23.57142857,1.7,6.942857143,0.297938359
-89.65424451,20.98117219,31097,2024,35,3,36.92857143,24,1.228571429,6.778333333,0.517188123
-89.65424451,20.98117219,31097,2024,37,9,36.71428571,24.5,12.35714286,7.652857143,0.517188123
-89.65424451,20.98117219,31097,2024,36,192,35.57142857,23.64285714,6.828571429,6.2,0.517188123
-89.65424451,20.98117219,31097,2024,38,33,36.64285714,23.57142857,1.7,6.942857143,0.517188123
-89.65470585,20.98122584,31097,2024,35,14,36.92857143,24,1.228571429,6.778333333,0.477423766
-89.65470585,20.98122584,31097,2024,38,42,36.64285714,23.57142857,1.7,6.942857143,0.477423766
-89.65470585,20.98122584,31097,2024,37,5,36.71428571,24.5,12.35714286,7.652857143,0.477423766
-89.65470585,20.98122584,31097,2024,36,2,35.57142857,23.64285714,6.828571429,6.2,0.477423766
-89.65410504,20.98142968,31097,2024,35,5,36.92857143,24,1.228571429,6.778333333,0.510787424
-89.65410504,20.98142968,31097,2024,38,13,36.64285714,23.57142857,1.7,6.942857143,0.510787424
-89.65410504,20.98142968,31097,2024,36,32,35.57142857,23.64285714,6.828571429,6.2,0.510787424
-89.65410504,20.98142968,31097,2024,37,3,36.71428571,24.5,12.35714286,7.652857143,0.510787424
-89.65467,20.98145,31097,2024,35,2,36.92857143,24,1.228571429,6.778333333,0.463523681
-89.65467,20.98145,31097,2024,38,17,36.64285714,23.57142857,1.7,6.942857143,0.463523681
-89.65467,20.98145,31097,2024,36,41,35.57142857,23.64285714,6.828571429,6.2,0.463523681
-89.65467,20.98145,31097,2024,37,14,36.71428571,24.5,12.35714286,7.652857143,0.463523681
-89.65376177,20.98196607,31097,2024,35,12,36.92857143,24,1.228571429,6.778333333,0.508585978
-89.65376177,20.98196607,31097,2024,38,27,36.64285714,23.57142857,1.7,6.942857143,0.508585978
-89.65376177,20.98196607,31097,2024,36,7,35.57142857,23.64285714,6.828571429,6.2,0.508585978
-89.65376177,20.98196607,31097,2024,37,5,36.71428571,24.5,12.35714286,7.652857143,0.508585978
-89.65366364,20.9826355,31097,2024,35,29,36.92857143,24,1.228571429,6.778333333,0.486779443
-89.65366364,20.9826355,31097,2024,38,32,36.64285714,23.57142857,1.7,6.942857143,0.486779443
-89.65366364,20.9826355,31097,2024,36,2,35.57142857,23.64285714,6.828571429,6.2,0.486779443
-89.65366364,20.9826355,31097,2024,37,10,36.71428571,24.5,12.35714286,7.652857143,0.486779443
-89.65338135,20.98194885,31097,2024,35,25,36.92857143,24,1.228571429,6.778333333,0.544405946
-89.65338135,20.98194885,31097,2024,38,45,36.64285714,23.57142857,1.7,6.942857143,0.544405946
-89.65338135,20.98194885,31097,2024,36,29,35.57142857,23.64285714,6.828571429,6.2,0.544405946
-89.65338135,20.98194885,31097,2024,37,3,36.71428571,24.5,12.35714286,7.652857143,0.544405946
-89.65317535,20.98209953,31097,2024,35,17,36.92857143,24,1.228571429,6.778333333,0.556425676
-89.65317535,20.98209953,31097,2024,36,22,35.57142857,23.64285714,6.828571429,6.2,0.556425676
-89.65317535,20.98209953,31097,2024,37,2,36.71428571,24.5,12.35714286,7.652857143,0.556425676
-89.65317535,20.98209953,31097,2024,38,95,36.64285714,23.57142857,1.7,6.942857143,0.556425676
-89.65055364,20.98117206,31097,2024,35,52,36.92857143,24,1.228571429,6.778333333,0.847112156
-89.65055364,20.98117206,31097,2024,38,15,36.64285714,23.57142857,1.7,6.942857143,0.847112156
-89.65055364,20.98117206,31097,2024,37,6,36.71428571,24.5,12.35714286,7.652857143,0.847112156
-89.65055364,20.98117206,31097,2024,36,21,35.57142857,23.64285714,6.828571429,6.2,0.847112156
-89.65077894,20.98149393,31097,2024,35,11,36.92857143,24,1.228571429,6.778333333,0.81187974
-89.65077894,20.98149393,31097,2024,38,27,36.64285714,23.57142857,1.7,6.942857143,0.81187974
-89.65077894,20.98149393,31097,2024,36,9,35.57142857,23.64285714,6.828571429,6.2,0.81187974
-89.65077894,20.98149393,31097,2024,37,2,36.71428571,24.5,12.35714286,7.652857143,0.81187974
-89.65098279,20.98095748,31097,2024,35,24,36.92857143,24,1.228571429,6.778333333,0.816478521
-89.65098279,20.98095748,31097,2024,36,16,35.57142857,23.64285714,6.828571429,6.2,0.816478521
-89.65098279,20.98095748,31097,2024,37,2,36.71428571,24.5,12.35714286,7.652857143,0.816478521
-89.65098279,20.98095748,31097,2024,38,40,36.64285714,23.57142857,1.7,6.942857143,0.816478521
-89.65116119,20.98163986,31097,2024,35,17,36.92857143,24,1.228571429,6.778333333,0.769007831
-89.65116119,20.98163986,31097,2024,38,53,36.64285714,23.57142857,1.7,6.942857143,0.769007831
-89.65116119,20.98163986,31097,2024,37,12,36.71428571,24.5,12.35714286,7.652857143,0.769007831
-89.65116119,20.98163986,31097,2024,36,41,35.57142857,23.64285714,6.828571429,6.2,0.769007831
-89.64925,20.98283,31097,2024,35,5,36.92857143,24,1.228571429,6.778333333,0.926255376
-89.64925,20.98283,31097,2024,38,16,36.64285714,23.57142857,1.7,6.942857143,0.926255376
-89.64925,20.98283,31097,2024,37,13,36.71428571,24.5,12.35714286,7.652857143,0.926255376
-89.64925,20.98283,31097,2024,36,3,35.57142857,23.64285714,6.828571429,6.2,0.926255376
-89.64943695,20.98311615,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,0.902433354
-89.64943695,20.98311615,31097,2024,38,20,36.64285714,23.57142857,1.7,6.942857143,0.902433354
-89.64943695,20.98311615,31097,2024,36,15,35.57142857,23.64285714,6.828571429,6.2,0.902433354
-89.64943695,20.98311615,31097,2024,37,22,36.71428571,24.5,12.35714286,7.652857143,0.902433354
-89.64955902,20.98329353,31097,2024,35,81,36.92857143,24,1.228571429,6.778333333,0.887493037
-89.64955902,20.98329353,31097,2024,36,14,35.57142857,23.64285714,6.828571429,6.2,0.887493037
-89.64955902,20.98329353,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,0.887493037
-89.64965057,20.98278236,31097,2024,35,97,36.92857143,24,1.228571429,6.778333333,0.886136898
-89.64965057,20.98278236,31097,2024,36,95,35.57142857,23.64285714,6.828571429,6.2,0.886136898
-89.64965057,20.98278236,31097,2024,37,18,36.71428571,24.5,12.35714286,7.652857143,0.886136898
-89.64965057,20.98278236,31097,2024,38,12,36.64285714,23.57142857,1.7,6.942857143,0.886136898
-89.6483077,20.98161404,31097,2024,35,32,36.92857143,24,1.228571429,6.778333333,1.051139184
-89.6483077,20.98161404,31097,2024,38,19,36.64285714,23.57142857,1.7,6.942857143,1.051139184
-89.6483077,20.98161404,31097,2024,36,31,35.57142857,23.64285714,6.828571429,6.2,1.051139184
-89.6483077,20.98161404,31097,2024,37,18,36.71428571,24.5,12.35714286,7.652857143,1.051139184
-89.64833989,20.98132437,31097,2024,35,64,36.92857143,24,1.228571429,6.778333333,1.057103532
-89.64833989,20.98132437,31097,2024,38,6,36.64285714,23.57142857,1.7,6.942857143,1.057103532
-89.64833989,20.98132437,31097,2024,36,58,35.57142857,23.64285714,6.828571429,6.2,1.057103532
-89.64833989,20.98132437,31097,2024,37,10,36.71428571,24.5,12.35714286,7.652857143,1.057103532
-89.64870467,20.98137801,31097,2024,35,46,36.92857143,24,1.228571429,6.778333333,1.019196034
-89.64870467,20.98137801,31097,2024,38,7,36.64285714,23.57142857,1.7,6.942857143,1.019196034
-89.64870467,20.98137801,31097,2024,37,13,36.71428571,24.5,12.35714286,7.652857143,1.019196034
-89.64870467,20.98137801,31097,2024,36,40,35.57142857,23.64285714,6.828571429,6.2,1.019196034
-89.64807129,20.98127174,31097,2024,35,21,36.92857143,24,1.228571429,6.778333333,1.085467286
-89.64807129,20.98127174,31097,2024,38,22,36.64285714,23.57142857,1.7,6.942857143,1.085467286
-89.64807129,20.98127174,31097,2024,37,21,36.71428571,24.5,12.35714286,7.652857143,1.085467286
-89.64807129,20.98127174,31097,2024,36,20,35.57142857,23.64285714,6.828571429,6.2,1.085467286
-89.6480289,20.98171067,31097,2024,35,32,36.92857143,24,1.228571429,6.778333333,1.076259981
-89.6480289,20.98171067,31097,2024,36,30,35.57142857,23.64285714,6.828571429,6.2,1.076259981
-89.6480289,20.98171067,31097,2024,37,21,36.71428571,24.5,12.35714286,7.652857143,1.076259981
-89.6480289,20.98171067,31097,2024,38,20,36.64285714,23.57142857,1.7,6.942857143,1.076259981
-89.6485117,20.98181796,31097,2024,35,21,36.92857143,24,1.228571429,6.778333333,1.024749106
-89.6485117,20.98181796,31097,2024,36,19,35.57142857,23.64285714,6.828571429,6.2,1.024749106
-89.6485117,20.98181796,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,1.024749106
-89.64820862,20.98206139,31097,2024,35,64,36.92857143,24,1.228571429,6.778333333,1.048833512
-89.64820862,20.98206139,31097,2024,38,16,36.64285714,23.57142857,1.7,6.942857143,1.048833512
-89.64820862,20.98206139,31097,2024,37,19,36.71428571,24.5,12.35714286,7.652857143,1.048833512
-89.64820862,20.98206139,31097,2024,36,65,35.57142857,23.64285714,6.828571429,6.2,1.048833512
-89.64866638,20.98218346,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,0.999480242
-89.64866638,20.98218346,31097,2024,36,13,35.57142857,23.64285714,6.828571429,6.2,0.999480242
-89.64866638,20.98218346,31097,2024,38,10,36.64285714,23.57142857,1.7,6.942857143,0.999480242
-89.64866638,20.98218346,31097,2024,37,13,36.71428571,24.5,12.35714286,7.652857143,0.999480242
-89.64779336,20.98344869,31097,2024,35,41,36.92857143,24,1.228571429,6.778333333,1.068463584
-89.64779336,20.98344869,31097,2024,38,16,36.64285714,23.57142857,1.7,6.942857143,1.068463584
-89.64779336,20.98344869,31097,2024,37,19,36.71428571,24.5,12.35714286,7.652857143,1.068463584
-89.64779336,20.98344869,31097,2024,36,40,35.57142857,23.64285714,6.828571429,6.2,1.068463584
-89.64835126,20.98355598,31097,2024,35,32,36.92857143,24,1.228571429,6.778333333,1.009840381
-89.64835126,20.98355598,31097,2024,38,20,36.64285714,23.57142857,1.7,6.942857143,1.009840381
-89.64835126,20.98355598,31097,2024,36,33,35.57142857,23.64285714,6.828571429,6.2,1.009840381
-89.64835126,20.98355598,31097,2024,37,21,36.71428571,24.5,12.35714286,7.652857143,1.009840381
-89.64853529,20.98329439,31097,2024,35,63,36.92857143,24,1.228571429,6.778333333,0.993197795
-89.64853529,20.98329439,31097,2024,36,68,35.57142857,23.64285714,6.828571429,6.2,0.993197795
-89.64853529,20.98329439,31097,2024,37,25,36.71428571,24.5,12.35714286,7.652857143,0.993197795
-89.64853529,20.98329439,31097,2024,38,25,36.64285714,23.57142857,1.7,6.942857143,0.993197795
-89.64797575,20.98315901,31097,2024,35,36,36.92857143,24,1.228571429,6.778333333,1.052523936
-89.64797575,20.98315901,31097,2024,38,4,36.64285714,23.57142857,1.7,6.942857143,1.052523936
-89.64797575,20.98315901,31097,2024,37,13,36.71428571,24.5,12.35714286,7.652857143,1.052523936
-89.64797575,20.98315901,31097,2024,36,32,35.57142857,23.64285714,6.828571429,6.2,1.052523936
-89.6460168,20.98537517,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,1.257108496
-89.6460168,20.98537517,31097,2024,38,81,36.64285714,23.57142857,1.7,6.942857143,1.257108496
-89.6460168,20.98537517,31097,2024,37,194,36.71428571,24.5,12.35714286,7.652857143,1.257108496
-89.6460168,20.98537517,31097,2024,36,13,35.57142857,23.64285714,6.828571429,6.2,1.257108496
-89.64637085,20.98540736,31097,2024,35,41,36.92857143,24,1.228571429,6.778333333,1.220966614
-89.64637085,20.98540736,31097,2024,36,48,35.57142857,23.64285714,6.828571429,6.2,1.220966614
-89.64637085,20.98540736,31097,2024,38,90,36.64285714,23.57142857,1.7,6.942857143,1.220966614
-89.64637085,20.98540736,31097,2024,37,139,36.71428571,24.5,12.35714286,7.652857143,1.220966614
-89.6463089,20.9855423,31097,2024,35,64,36.92857143,24,1.228571429,6.778333333,1.229133758
-89.6463089,20.9855423,31097,2024,37,147,36.71428571,24.5,12.35714286,7.652857143,1.229133758
-89.6463089,20.9855423,31097,2024,36,53,35.57142857,23.64285714,6.828571429,6.2,1.229133758
-89.6463089,20.9855423,31097,2024,38,83,36.64285714,23.57142857,1.7,6.942857143,1.229133758
-89.64618683,20.98555183,31097,2024,35,23,36.92857143,24,1.228571429,6.778333333,1.241840626
-89.64618683,20.98555183,31097,2024,38,12,36.64285714,23.57142857,1.7,6.942857143,1.241840626
-89.64618683,20.98555183,31097,2024,37,7,36.71428571,24.5,12.35714286,7.652857143,1.241840626
-89.64618683,20.98555183,31097,2024,36,18,35.57142857,23.64285714,6.828571429,6.2,1.241840626
-89.63967544,20.98604892,31097,2024,35,71,36.92857143,24,1.228571429,6.778333333,1.919704512
-89.63967544,20.98604892,31097,2024,38,21,36.64285714,23.57142857,1.7,6.942857143,1.919704512
-89.63967544,20.98604892,31097,2024,37,22,36.71428571,24.5,12.35714286,7.652857143,1.919704512
-89.63967544,20.98604892,31097,2024,36,70,35.57142857,23.64285714,6.828571429,6.2,1.919704512
-89.63927929,20.98592349,31097,2024,35,49,36.92857143,24,1.228571429,6.778333333,1.959153821
-89.63927929,20.98592349,31097,2024,36,48,35.57142857,23.64285714,6.828571429,6.2,1.959153821
-89.63927929,20.98592349,31097,2024,37,25,36.71428571,24.5,12.35714286,7.652857143,1.959153821
-89.63927929,20.98592349,31097,2024,38,3,36.64285714,23.57142857,1.7,6.942857143,1.959153821
-89.63985865,20.98532267,31097,2024,35,94,36.92857143,24,1.228571429,6.778333333,1.893614356
-89.63985865,20.98532267,31097,2024,38,19,36.64285714,23.57142857,1.7,6.942857143,1.893614356
-89.63985865,20.98532267,31097,2024,37,24,36.71428571,24.5,12.35714286,7.652857143,1.893614356
-89.63985865,20.98532267,31097,2024,36,15,35.57142857,23.64285714,6.828571429,6.2,1.893614356
-89.63936512,20.98549433,31097,2024,35,99,36.92857143,24,1.228571429,6.778333333,1.946090716
-89.63936512,20.98549433,31097,2024,36,25,35.57142857,23.64285714,6.828571429,6.2,1.946090716
-89.63936512,20.98549433,31097,2024,38,19,36.64285714,23.57142857,1.7,6.942857143,1.946090716
-89.63936512,20.98549433,31097,2024,37,18,36.71428571,24.5,12.35714286,7.652857143,1.946090716
-89.64059914,20.98253331,31097,2024,35,12,36.92857143,24,1.228571429,6.778333333,1.821469596
-89.64059914,20.98253331,31097,2024,37,20,36.71428571,24.5,12.35714286,7.652857143,1.821469596
-89.64059914,20.98253331,31097,2024,36,126,35.57142857,23.64285714,6.828571429,6.2,1.821469596
-89.64059914,20.98253331,31097,2024,38,53,36.64285714,23.57142857,1.7,6.942857143,1.821469596
-89.64019144,20.98238311,31097,2024,35,32,36.92857143,24,1.228571429,6.778333333,1.865293685
-89.64019144,20.98238311,31097,2024,37,116,36.71428571,24.5,12.35714286,7.652857143,1.865293685
-89.64019144,20.98238311,31097,2024,36,96,35.57142857,23.64285714,6.828571429,6.2,1.865293685
-89.64019144,20.98238311,31097,2024,38,62,36.64285714,23.57142857,1.7,6.942857143,1.865293685
-89.64003051,20.98346672,31097,2024,35,30,36.92857143,24,1.228571429,6.778333333,1.873037416
-89.64003051,20.98346672,31097,2024,38,4,36.64285714,23.57142857,1.7,6.942857143,1.873037416
-89.64003051,20.98346672,31097,2024,36,316,35.57142857,23.64285714,6.828571429,6.2,1.873037416
-89.64003051,20.98346672,31097,2024,37,2,36.71428571,24.5,12.35714286,7.652857143,1.873037416
-89.63963354,20.98286591,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,1.918099283
-89.63963354,20.98286591,31097,2024,37,62,36.71428571,24.5,12.35714286,7.652857143,1.918099283
-89.63963354,20.98286591,31097,2024,36,52,35.57142857,23.64285714,6.828571429,6.2,1.918099283
-89.63963354,20.98286591,31097,2024,38,42,36.64285714,23.57142857,1.7,6.942857143,1.918099283
-89.64183807,20.98561859,31097,2024,35,78,36.92857143,24,1.228571429,6.778333333,1.691462603
-89.64183807,20.98561859,31097,2024,38,10,36.64285714,23.57142857,1.7,6.942857143,1.691462603
-89.64183807,20.98561859,31097,2024,36,75,35.57142857,23.64285714,6.828571429,6.2,1.691462603
-89.64183807,20.98561859,31097,2024,37,12,36.71428571,24.5,12.35714286,7.652857143,1.691462603
-89.64144897,20.98555756,31097,2024,35,44,36.92857143,24,1.228571429,6.778333333,1.731059725
-89.64144897,20.98555756,31097,2024,36,40,35.57142857,23.64285714,6.828571429,6.2,1.731059725
-89.64144897,20.98555756,31097,2024,38,6,36.64285714,23.57142857,1.7,6.942857143,1.731059725
-89.64144897,20.98555756,31097,2024,37,14,36.71428571,24.5,12.35714286,7.652857143,1.731059725
-89.64141846,20.98631287,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,1.743707051
-89.64141846,20.98631287,31097,2024,36,13,35.57142857,23.64285714,6.828571429,6.2,1.743707051
-89.64141846,20.98631287,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,1.743707051
-89.64196777,20.98635292,31097,2024,35,83,36.92857143,24,1.228571429,6.778333333,1.687867126
-89.64196777,20.98635292,31097,2024,38,18,36.64285714,23.57142857,1.7,6.942857143,1.687867126
-89.64196777,20.98635292,31097,2024,37,21,36.71428571,24.5,12.35714286,7.652857143,1.687867126
-89.64196777,20.98635292,31097,2024,36,81,35.57142857,23.64285714,6.828571429,6.2,1.687867126
-89.64168261,20.98390628,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,1.700140713
-89.64168261,20.98390628,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,1.700140713
